"game","turn","roll"
"353","16","0"
"354","1","1"
"354","2","0"
"354","3","0"
"354","4","0"
"354","5","0"
"354","6","1"
"354","7","0"
"354","8","0"
"354","9","1"
"354","10","0"
"354","11","0"
"354","12","0"
"354","13","0"
"354","14","1"
"354","15","0"
"354","16","0"
"355","1","1"
"355","2","0"
"355","3","0"
"355","4","0"
"355","5","0"
"355","6","1"
"355","7","0"
"355","8","0"
"355","9","0"
"355","10","1"
"355","11","0"
"355","12","0"
"355","13","1"
"355","14","0"
"355","15","0"
"355","16","0"
"356","1","1"
"356","2","0"
"356","3","1"
"356","4","0"
"356","5","1"
"356","6","0"
"356","7","0"
"356","8","1"
"356","9","1"
"356","10","0"
"356","11","1"
"356","12","1"
"356","13","0"
"356","14","0"
"356","15","0"
"356","16","0"
"357","1","1"
"357","2","0"
"357","3","1"
"357","4","0"
"357","5","0"
"357","6","1"
"357","7","0"
"357","8","0"
"357","9","0"
"357","10","1"
"357","11","0"
"357","12","1"
"357","13","0"
"357","14","0"
"357","15","0"
"357","16","1"
"358","1","1"
"358","2","0"
"358","3","0"
"358","4","0"
"358","5","0"
"358","6","1"
"358","7","0"
"358","8","0"
"358","9","0"
"358","10","0"
"358","11","1"
"358","12","0"
"358","13","0"
"358","14","0"
"358","15","0"
"358","16","1"
"359","1","1"
"359","2","0"
"359","3","0"
"359","4","0"
"359","5","1"
"359","6","0"
"359","7","0"
"359","8","0"
"359","9","1"
"359","10","0"
"359","11","0"
"359","12","0"
"359","13","1"
"359","14","0"
"359","15","0"
"359","16","0"
"360","1","1"
"360","2","0"
"360","3","1"
"360","4","0"
"360","5","0"
"360","6","0"
"360","7","1"
"360","8","0"
"360","9","1"
"360","10","0"
"360","11","1"
"360","12","0"
"360","13","0"
"360","14","0"
"360","15","0"
"360","16","1"
"361","1","1"
"361","2","0"
"361","3","0"
"361","4","1"
"361","5","1"
"361","6","0"
"361","7","0"
"361","8","1"
"361","9","0"
"361","10","0"
"361","11","1"
"361","12","0"
"361","13","1"
"361","14","0"
"361","15","0"
"361","16","0"
"362","1","1"
"362","2","0"
"362","3","0"
"362","4","0"
"362","5","1"
"362","6","1"
"362","7","1"
"362","8","1"
"362","9","0"
"362","10","1"
"362","11","0"
"362","12","0"
"362","13","1"
"362","14","0"
"362","15","0"
"362","16","1"
"363","1","1"
"363","2","0"
"363","3","0"
"363","4","0"
"363","5","0"
"363","6","1"
"363","7","0"
"363","8","0"
"363","9","1"
"363","10","0"
"363","11","1"
"363","12","0"
"363","13","0"
"363","14","0"
"363","15","1"
"363","16","0"
"364","1","1"
"364","2","0"
"364","3","0"
"364","4","1"
"364","5","0"
"364","6","0"
"364","7","0"
"364","8","1"
"364","9","0"
"364","10","0"
"364","11","1"
"364","12","0"
"364","13","1"
"364","14","0"
"364","15","0"
"364","16","0"
"365","1","1"
"365","2","1"
"365","3","1"
"365","4","0"
"365","5","0"
"365","6","0"
"365","7","0"
"365","8","1"
"365","9","0"
"365","10","0"
"365","11","0"
"365","12","1"
"365","13","0"
"365","14","0"
"365","15","0"
"365","16","0"
"366","1","1"
"366","2","0"
"366","3","0"
"366","4","1"
"366","5","1"
"366","6","0"
"366","7","0"
"366","8","0"
"366","9","1"
"366","10","0"
"366","11","0"
"366","12","1"
"366","13","0"
"366","14","0"
"366","15","0"
"366","16","0"
"367","1","1"
"367","2","1"
"367","3","0"
"367","4","0"
"367","5","0"
"367","6","1"
"367","7","0"
"367","8","0"
"367","9","0"
"367","10","1"
"367","11","0"
"367","12","0"
"367","13","1"
"367","14","0"
"367","15","0"
"367","16","1"
"368","1","1"
"368","2","0"
"368","3","0"
"368","4","1"
"368","5","0"
"368","6","0"
"368","7","1"
"368","8","1"
"368","9","0"
"368","10","0"
"368","11","1"
"368","12","1"
"368","13","0"
"368","14","0"
"368","15","0"
"368","16","1"
"369","1","1"
"369","2","0"
"369","3","0"
"369","4","0"
"369","5","0"
"369","6","1"
"369","7","0"
"369","8","1"
"369","9","0"
"369","10","0"
"369","11","1"
"369","12","0"
"369","13","0"
"369","14","0"
"369","15","0"
"369","16","1"
"370","1","1"
"370","2","0"
"370","3","0"
"370","4","0"
"370","5","1"
"370","6","0"
"370","7","1"
"370","8","0"
"370","9","0"
"370","10","1"
"370","11","1"
"370","12","1"
"370","13","0"
"370","14","0"
"370","15","0"
"370","16","1"
"371","1","1"
"371","2","0"
"371","3","0"
"371","4","0"
"371","5","1"
"371","6","1"
"371","7","1"
"371","8","1"
"371","9","0"
"371","10","0"
"371","11","0"
"371","12","1"
"371","13","0"
"371","14","0"
"371","15","0"
"371","16","1"
"372","1","1"
"372","2","0"
"372","3","1"
"372","4","1"
"372","5","1"
"372","6","0"
"372","7","0"
"372","8","1"
"372","9","0"
"372","10","0"
"372","11","1"
"372","12","0"
"372","13","0"
"372","14","0"
"372","15","0"
"372","16","1"
"373","1","1"
"373","2","0"
"373","3","1"
"373","4","1"
"373","5","0"
"373","6","0"
"373","7","0"
"373","8","0"
"373","9","1"
"373","10","0"
"373","11","0"
"373","12","0"
"373","13","1"
"373","14","0"
"373","15","0"
"373","16","0"
"374","1","1"
"374","2","0"
"374","3","0"
"374","4","0"
"374","5","1"
"374","6","0"
"374","7","0"
"374","8","0"
"374","9","1"
"374","10","1"
"374","11","0"
"374","12","0"
"374","13","0"
"374","14","1"
"374","15","1"
"374","16","1"
"375","1","1"
"375","2","1"
"375","3","1"
"375","4","0"
"375","5","0"
"375","6","0"
"375","7","0"
"375","8","1"
"375","9","0"
"375","10","0"
"375","11","0"
"375","12","1"
"375","13","1"
"375","14","0"
"375","15","1"
"375","16","0"
"376","1","1"
"376","2","0"
"376","3","1"
"376","4","0"
"376","5","0"
"376","6","0"
"376","7","0"
"376","8","1"
"376","9","0"
"376","10","0"
"376","11","0"
"376","12","0"
"376","13","1"
"376","14","0"
"376","15","0"
"376","16","0"
"377","1","1"
"377","2","0"
"377","3","0"
"377","4","1"
"377","5","0"
"377","6","0"
"377","7","0"
"377","8","1"
"377","9","0"
"377","10","0"
"377","11","0"
"377","12","1"
"377","13","0"
"377","14","0"
"377","15","0"
"377","16","1"
"378","1","1"
"378","2","0"
"378","3","0"
"378","4","1"
"378","5","0"
"378","6","0"
"378","7","1"
"378","8","1"
"378","9","1"
"378","10","0"
"378","11","1"
"378","12","0"
"378","13","0"
"378","14","0"
"378","15","0"
"378","16","1"
"379","1","1"
"379","2","0"
"379","3","0"
"379","4","0"
"379","5","1"
"379","6","0"
"379","7","0"
"379","8","0"
"379","9","0"
"379","10","1"
"379","11","0"
"379","12","0"
"379","13","0"
"379","14","0"
"379","15","1"
"379","16","0"
"380","1","1"
"380","2","0"
"380","3","0"
"380","4","0"
"380","5","1"
"380","6","1"
"380","7","1"
"380","8","1"
"380","9","1"
"380","10","0"
"380","11","0"
"380","12","0"
"380","13","1"
"380","14","0"
"380","15","0"
"380","16","0"
"381","1","1"
"381","2","0"
"381","3","1"
"381","4","0"
"381","5","1"
"381","6","0"
"381","7","0"
"381","8","0"
"381","9","1"
"381","10","0"
"381","11","0"
"381","12","1"
"381","13","1"
"381","14","0"
"381","15","0"
"381","16","0"
"382","1","1"
"382","2","1"
"382","3","1"
"382","4","0"
"382","5","0"
"382","6","0"
"382","7","0"
"382","8","1"
"382","9","0"
"382","10","0"
"382","11","0"
"382","12","1"
"382","13","0"
"382","14","0"
"382","15","1"
"382","16","0"
"383","1","1"
"383","2","0"
"383","3","0"
"383","4","0"
"383","5","1"
"383","6","1"
"383","7","0"
"383","8","0"
"383","9","0"
"383","10","1"
"383","11","0"
"383","12","0"
"383","13","0"
"383","14","0"
"383","15","1"
"383","16","0"
"384","1","1"
"384","2","0"
"384","3","0"
"384","4","0"
"384","5","0"
"384","6","1"
"384","7","1"
"384","8","0"
"384","9","0"
"384","10","1"
"384","11","0"
"384","12","0"
"384","13","0"
"384","14","0"
"384","15","1"
"384","16","0"
"385","1","1"
"385","2","1"
"385","3","0"
"385","4","0"
"385","5","0"
"385","6","1"
"385","7","1"
"385","8","0"
"385","9","0"
"385","10","0"
"385","11","0"
"385","12","1"
"385","13","0"
"385","14","0"
"385","15","0"
"385","16","1"
"386","1","1"
"386","2","0"
"386","3","1"
"386","4","0"
"386","5","1"
"386","6","0"
"386","7","0"
"386","8","0"
"386","9","1"
"386","10","1"
"386","11","0"
"386","12","0"
"386","13","1"
"386","14","0"
"386","15","1"
"386","16","0"
"387","1","1"
"387","2","0"
"387","3","0"
"387","4","0"
"387","5","0"
"387","6","1"
"387","7","0"
"387","8","0"
"387","9","0"
"387","10","1"
"387","11","0"
"387","12","1"
"387","13","0"
"387","14","1"
"387","15","0"
"387","16","0"
"388","1","1"
"388","2","1"
"388","3","0"
"388","4","1"
"388","5","0"
"388","6","1"
"388","7","0"
"388","8","0"
"388","9","0"
"388","10","0"
"388","11","1"
"388","12","1"
"388","13","1"
"388","14","0"
"388","15","0"
"388","16","0"
"389","1","1"
"389","2","1"
"389","3","0"
"389","4","0"
"389","5","0"
"389","6","1"
"389","7","0"
"389","8","1"
"389","9","0"
"389","10","0"
"389","11","0"
"389","12","1"
"389","13","1"
"389","14","0"
"389","15","0"
"389","16","0"
"390","1","1"
"390","2","0"
"390","3","1"
"390","4","0"
"390","5","0"
"390","6","1"
"390","7","0"
"390","8","0"
"390","9","1"
"390","10","0"
"390","11","1"
"390","12","0"
"390","13","1"
"390","14","0"
"390","15","0"
"390","16","0"
"391","1","1"
"391","2","0"
"391","3","0"
"391","4","0"
"391","5","0"
"391","6","1"
"391","7","0"
"391","8","0"
"391","9","1"
"391","10","1"
"391","11","0"
"391","12","0"
"391","13","0"
"391","14","1"
"391","15","0"
"391","16","0"
"392","1","1"
"392","2","0"
"392","3","0"
"392","4","1"
"392","5","1"
"392","6","0"
"392","7","0"
"392","8","1"
"392","9","0"
"392","10","1"
"392","11","0"
"392","12","0"
"392","13","0"
"392","14","1"
"392","15","0"
"392","16","0"
"393","1","1"
"393","2","0"
"393","3","0"
"393","4","0"
"393","5","1"
"393","6","0"
"393","7","0"
"393","8","0"
"393","9","1"
"393","10","1"
"393","11","0"
"393","12","0"
"393","13","0"
"393","14","1"
"393","15","1"
"393","16","0"
"394","1","1"
"394","2","0"
"394","3","1"
"394","4","0"
"394","5","0"
"394","6","0"
"394","7","0"
"394","8","1"
"394","9","0"
"394","10","1"
"394","11","0"
"394","12","1"
"394","13","0"
"394","14","0"
"394","15","1"
"394","16","0"
"395","1","1"
"395","2","0"
"395","3","0"
"395","4","0"
"395","5","1"
"395","6","0"
"395","7","0"
"395","8","0"
"395","9","0"
"395","10","1"
"395","11","0"
"395","12","1"
"395","13","0"
"395","14","0"
"395","15","1"
"395","16","0"
"396","1","1"
"396","2","0"
"396","3","0"
"396","4","0"
"396","5","1"
"396","6","0"
"396","7","1"
"396","8","0"
"396","9","0"
"396","10","0"
"396","11","1"
"396","12","1"
"396","13","1"
"396","14","0"
"396","15","0"
"396","16","1"
"397","1","1"
"397","2","1"
"397","3","0"
"397","4","1"
"397","5","1"
"397","6","0"
"397","7","0"
"397","8","0"
"397","9","1"
"397","10","1"
"397","11","1"
"397","12","1"
"397","13","1"
"397","14","0"
"397","15","0"
"397","16","1"
"398","1","1"
"398","2","0"
"398","3","0"
"398","4","0"
"398","5","0"
"398","6","1"
"398","7","0"
"398","8","0"
"398","9","0"
"398","10","1"
"398","11","0"
"398","12","0"
"398","13","0"
"398","14","1"
"398","15","0"
"398","16","1"
"399","1","1"
"399","2","0"
"399","3","0"
"399","4","0"
"399","5","0"
"399","6","1"
"399","7","0"
"399","8","0"
"399","9","0"
"399","10","1"
"399","11","0"
"399","12","0"
"399","13","1"
"399","14","0"
"399","15","0"
"399","16","1"
"400","1","1"
"400","2","0"
"400","3","0"
"400","4","1"
"400","5","0"
"400","6","0"
"400","7","1"
"400","8","0"
"400","9","0"
"400","10","0"
"400","11","1"
"400","12","0"
"400","13","0"
"400","14","1"
"400","15","1"
"400","16","0"
"401","1","1"
"401","2","0"
"401","3","0"
"401","4","0"
"401","5","0"
"401","6","1"
"401","7","0"
"401","8","0"
"401","9","0"
"401","10","1"
"401","11","0"
"401","12","0"
"401","13","0"
"401","14","0"
"401","15","1"
"401","16","0"
"402","1","1"
"402","2","0"
"402","3","1"
"402","4","0"
"402","5","1"
"402","6","0"
"402","7","0"
"402","8","0"
"402","9","1"
"402","10","0"
"402","11","0"
"402","12","0"
"402","13","0"
"402","14","1"
"402","15","0"
"402","16","0"
"403","1","1"
"403","2","0"
"403","3","1"
"403","4","0"
"403","5","0"
"403","6","1"
"403","7","0"
"403","8","0"
"403","9","0"
"403","10","1"
"403","11","0"
"403","12","0"
"403","13","0"
"403","14","1"
"403","15","0"
"403","16","0"
"404","1","1"
"404","2","0"
"404","3","1"
"404","4","0"
"404","5","0"
"404","6","0"
"404","7","0"
"404","8","1"
"404","9","1"
"404","10","0"
"404","11","0"
"404","12","0"
"404","13","0"
"404","14","1"
"404","15","0"
"404","16","0"
"405","1","1"
"405","2","0"
"405","3","0"
"405","4","1"
"405","5","1"
"405","6","1"
"405","7","0"
"405","8","0"
"405","9","1"
"405","10","0"
"405","11","0"
"405","12","1"
"405","13","0"
"405","14","0"
"405","15","0"
"405","16","1"
"406","1","1"
"406","2","0"
"406","3","0"
"406","4","0"
"406","5","1"
"406","6","0"
"406","7","0"
"406","8","0"
"406","9","0"
"406","10","1"
"406","11","0"
"406","12","0"
"406","13","0"
"406","14","0"
"406","15","1"
"406","16","0"
"407","1","1"
"407","2","0"
"407","3","1"
"407","4","0"
"407","5","0"
"407","6","1"
"407","7","0"
"407","8","0"
"407","9","0"
"407","10","0"
"407","11","1"
"407","12","0"
"407","13","0"
"407","14","0"
"407","15","0"
"407","16","1"
"408","1","1"
"408","2","0"
"408","3","0"
"408","4","0"
"408","5","1"
"408","6","0"
"408","7","0"
"408","8","0"
"408","9","0"
"408","10","1"
"408","11","0"
"408","12","0"
"408","13","0"
"408","14","1"
"408","15","0"
"408","16","0"
"409","1","1"
"409","2","0"
"409","3","0"
"409","4","1"
"409","5","0"
"409","6","0"
"409","7","1"
"409","8","1"
"409","9","0"
"409","10","0"
"409","11","0"
"409","12","0"
"409","13","1"
"409","14","1"
"409","15","0"
"409","16","1"
"410","1","1"
"410","2","0"
"410","3","0"
"410","4","1"
"410","5","0"
"410","6","0"
"410","7","1"
"410","8","1"
"410","9","0"
"410","10","0"
"410","11","0"
"410","12","1"
"410","13","0"
"410","14","0"
"410","15","0"
"410","16","1"
"411","1","1"
"411","2","0"
"411","3","0"
"411","4","1"
"411","5","0"
"411","6","0"
"411","7","1"
"411","8","1"
"411","9","0"
"411","10","0"
"411","11","0"
"411","12","1"
"411","13","0"
"411","14","1"
"411","15","0"
"411","16","1"
"412","1","1"
"412","2","0"
"412","3","1"
"412","4","0"
"412","5","0"
"412","6","0"
"412","7","1"
"412","8","1"
"412","9","0"
"412","10","0"
"412","11","0"
"412","12","1"
"412","13","0"
"412","14","0"
"412","15","1"
"412","16","1"
"413","1","1"
"413","2","0"
"413","3","0"
"413","4","0"
"413","5","1"
"413","6","0"
"413","7","1"
"413","8","0"
"413","9","1"
"413","10","1"
"413","11","0"
"413","12","0"
"413","13","0"
"413","14","0"
"413","15","1"
"413","16","0"
"414","1","1"
"414","2","1"
"414","3","1"
"414","4","1"
"414","5","0"
"414","6","0"
"414","7","0"
"414","8","0"
"414","9","1"
"414","10","0"
"414","11","0"
"414","12","0"
"414","13","1"
"414","14","0"
"414","15","0"
"414","16","0"
"415","1","1"
"415","2","0"
"415","3","1"
"415","4","0"
"415","5","1"
"415","6","0"
"415","7","0"
"415","8","0"
"415","9","0"
"415","10","1"
"415","11","0"
"415","12","0"
"415","13","0"
"415","14","0"
"415","15","1"
"415","16","1"
"416","1","1"
"416","2","0"
"416","3","0"
"416","4","1"
"416","5","0"
"416","6","1"
"416","7","1"
"416","8","0"
"416","9","0"
"416","10","0"
"416","11","0"
"416","12","1"
"416","13","0"
"416","14","0"
"416","15","1"
"416","16","0"
"417","1","1"
"417","2","0"
"417","3","1"
"417","4","0"
"417","5","1"
"417","6","1"
"417","7","0"
"417","8","1"
"417","9","1"
"417","10","0"
"417","11","0"
"417","12","0"
"417","13","0"
"417","14","1"
"417","15","0"
"417","16","0"
"418","1","1"
"418","2","0"
"418","3","0"
"418","4","0"
"418","5","1"
"418","6","0"
"418","7","1"
"418","8","0"
"418","9","0"
"418","10","0"
"418","11","0"
"418","12","1"
"418","13","0"
"418","14","0"
"418","15","0"
"418","16","0"
"419","1","1"
"419","2","0"
"419","3","0"
"419","4","0"
"419","5","1"
"419","6","1"
"419","7","0"
"419","8","0"
"419","9","0"
"419","10","0"
"419","11","1"
"419","12","1"
"419","13","0"
"419","14","1"
"419","15","0"
"419","16","1"
"420","1","1"
"420","2","0"
"420","3","0"
"420","4","0"
"420","5","0"
"420","6","1"
"420","7","0"
"420","8","0"
"420","9","1"
"420","10","0"
"420","11","0"
"420","12","0"
"420","13","0"
"420","14","1"
"420","15","0"
"420","16","0"
"421","1","1"
"421","2","0"
"421","3","0"
"421","4","1"
"421","5","0"
"421","6","1"
"421","7","0"
"421","8","0"
"421","9","1"
"421","10","0"
"421","11","0"
"421","12","1"
"421","13","0"
"421","14","0"
"421","15","0"
"421","16","0"
"422","1","1"
"422","2","0"
"422","3","0"
"422","4","0"
"422","5","1"
"422","6","0"
"422","7","0"
"422","8","0"
"422","9","1"
"422","10","0"
"422","11","0"
"422","12","0"
"422","13","1"
"422","14","0"
"422","15","0"
"422","16","0"
"423","1","1"
"423","2","0"
"423","3","0"
"423","4","1"
"423","5","0"
"423","6","1"
"423","7","0"
"423","8","0"
"423","9","1"
"423","10","0"
"423","11","0"
"423","12","0"
"423","13","0"
"423","14","1"
"423","15","0"
"423","16","0"
"424","1","1"
"424","2","0"
"424","3","0"
"424","4","0"
"424","5","0"
"424","6","1"
"424","7","0"
"424","8","0"
"424","9","1"
"424","10","0"
"424","11","0"
"424","12","1"
"424","13","0"
"424","14","0"
"424","15","0"
"424","16","1"
"425","1","1"
"425","2","1"
"425","3","0"
"425","4","0"
"425","5","0"
"425","6","0"
"425","7","1"
"425","8","1"
"425","9","0"
"425","10","1"
"425","11","0"
"425","12","0"
"425","13","0"
"425","14","0"
"425","15","1"
"425","16","1"
"426","1","1"
"426","2","0"
"426","3","0"
"426","4","0"
"426","5","1"
"426","6","0"
"426","7","1"
"426","8","0"
"426","9","0"
"426","10","0"
"426","11","0"
"426","12","1"
"426","13","0"
"426","14","1"
"426","15","0"
"426","16","0"
"427","1","1"
"427","2","0"
"427","3","0"
"427","4","1"
"427","5","0"
"427","6","0"
"427","7","0"
"427","8","0"
"427","9","1"
"427","10","0"
"427","11","0"
"427","12","1"
"427","13","0"
"427","14","0"
"427","15","0"
"427","16","0"
"428","1","1"
"428","2","0"
"428","3","0"
"428","4","1"
"428","5","1"
"428","6","0"
"428","7","0"
"428","8","0"
"428","9","1"
"428","10","1"
"428","11","0"
"428","12","0"
"428","13","0"
"428","14","0"
"428","15","1"
"428","16","1"
"429","1","1"
"429","2","0"
"429","3","0"
"429","4","1"
"429","5","0"
"429","6","0"
"429","7","0"
"429","8","0"
"429","9","1"
"429","10","0"
"429","11","0"
"429","12","1"
"429","13","0"
"429","14","1"
"429","15","1"
"429","16","0"
"430","1","1"
"430","2","0"
"430","3","0"
"430","4","0"
"430","5","1"
"430","6","0"
"430","7","1"
"430","8","1"
"430","9","0"
"430","10","0"
"430","11","1"
"430","12","0"
"430","13","0"
"430","14","1"
"430","15","0"
"430","16","0"
"431","1","1"
"431","2","0"
"431","3","0"
"431","4","1"
"431","5","0"
"431","6","1"
"431","7","0"
"431","8","0"
"431","9","1"
"431","10","0"
"431","11","0"
"431","12","0"
"431","13","1"
"431","14","0"
"431","15","0"
"431","16","0"
"432","1","1"
"432","2","0"
"432","3","0"
"432","4","0"
"432","5","1"
"432","6","0"
"432","7","0"
"432","8","0"
"432","9","1"
"432","10","0"
"432","11","1"
"432","12","0"
"432","13","0"
"432","14","0"
"432","15","1"
"432","16","0"
"433","1","1"
"433","2","0"
"433","3","0"
"433","4","0"
"433","5","1"
"433","6","1"
"433","7","1"
"433","8","1"
"433","9","0"
"433","10","0"
"433","11","0"
"433","12","1"
"433","13","0"
"433","14","0"
"433","15","1"
"433","16","1"
"434","1","1"
"434","2","1"
"434","3","1"
"434","4","0"
"434","5","1"
"434","6","1"
"434","7","0"
"434","8","1"
"434","9","1"
"434","10","0"
"434","11","0"
"434","12","0"
"434","13","1"
"434","14","0"
"434","15","0"
"434","16","0"
"435","1","1"
"435","2","0"
"435","3","0"
"435","4","1"
"435","5","1"
"435","6","0"
"435","7","1"
"435","8","0"
"435","9","1"
"435","10","0"
"435","11","1"
"435","12","0"
"435","13","0"
"435","14","1"
"435","15","0"
"435","16","0"
"436","1","1"
"436","2","0"
"436","3","0"
"436","4","1"
"436","5","0"
"436","6","0"
"436","7","0"
"436","8","1"
"436","9","0"
"436","10","0"
"436","11","0"
"436","12","1"
"436","13","0"
"436","14","0"
"436","15","0"
"436","16","1"
"437","1","1"
"437","2","0"
"437","3","0"
"437","4","0"
"437","5","1"
"437","6","0"
"437","7","0"
"437","8","0"
"437","9","1"
"437","10","0"
"437","11","0"
"437","12","0"
"437","13","1"
"437","14","0"
"437","15","0"
"437","16","0"
"438","1","1"
"438","2","1"
"438","3","0"
"438","4","0"
"438","5","0"
"438","6","1"
"438","7","1"
"438","8","0"
"438","9","0"
"438","10","1"
"438","11","0"
"438","12","1"
"438","13","0"
"438","14","1"
"438","15","1"
"438","16","0"
"439","1","1"
"439","2","0"
"439","3","0"
"439","4","1"
"439","5","0"
"439","6","1"
"439","7","0"
"439","8","0"
